student_id,district,street,city,state,zip,phone1,phone2,refer_code,int_date
129703,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129706,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129715,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,16/05/2017
129719,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,27/05/2017
129728,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129729,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,14/08/2017
129739,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,27/12/2016
129762,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,09/09/2018
129765,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,13/06/2017
129768,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129771,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129772,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,09/07/2017
129776,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129792,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,26/04/2018
129793,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
129794,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,25/05/2017
129795,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129798,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,AD,22/07/2018
129799,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129807,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129811,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129814,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129817,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
129820,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129824,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
129825,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,07/04/2017
129827,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,27/08/2017
129831,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129832,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129833,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,04/06/2016
129835,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,30/11/2017
129849,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129854,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,22/06/2018
129859,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129861,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,19/05/2016
129865,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,ML,23/04/2016
129876,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,11/10/2016
129881,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129886,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129893,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,26/01/2017
129903,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,14/04/2017
129907,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
129911,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,03/07/2016
129922,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129923,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129930,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,20/05/2017
129935,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
129942,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,23/05/2017
129943,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129944,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,25/11/2016
129946,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,16/03/2018
129950,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,06/03/2018
129951,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129957,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129959,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129975,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,02/10/2017
129976,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129980,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,05/10/2018
129991,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,13/11/2017
129992,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,31/05/2018
129993,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129994,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129995,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
129996,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130000,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,18/01/2018
130002,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130003,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130005,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130008,Camas,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
130017,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,29/01/2016
130021,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,06/04/2018
130028,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130039,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130044,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130050,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130054,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,20/09/2018
130062,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130063,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,04/11/2018
130066,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130069,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130070,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,FF,11/09/2017
130072,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130083,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130086,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
130087,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130090,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,27/01/2017
130095,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,28/12/2017
130098,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130100,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
130102,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
130107,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130108,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130110,Camas,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
130111,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130114,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,19/09/2017
130115,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130117,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130119,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,21/09/2016
130121,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,04/10/2017
130128,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130130,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130131,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
130139,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,27/10/2017
130140,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130151,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,05/01/2018
130156,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130169,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130171,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,27/05/2017
130172,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130174,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130176,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130190,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,07/05/2018
130200,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,14/11/2016
130202,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130206,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130209,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,26/03/2016
130210,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,23/11/2016
130215,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130220,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130222,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130225,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,11/08/2016
130229,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130232,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,AD,24/11/2016
130242,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130245,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130259,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130261,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,ML,18/06/2016
130264,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130265,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,20/10/2018
130270,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,19/02/2017
130272,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130275,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
130283,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130288,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,06/09/2017
130290,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,16/01/2018
130291,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130295,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130296,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130299,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,04/09/2018
130303,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130307,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130308,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,27/07/2018
130316,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130320,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130321,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,01/12/2018
130323,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130327,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,14/02/2016
130329,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,17/04/2017
130330,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,27/08/2017
130331,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,28/12/2016
130335,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130337,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
130340,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130341,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130343,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,03/06/2016
130354,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130357,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,ML,05/03/2017
130359,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130362,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130368,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,10/05/2018
130369,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130376,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130377,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,12/01/2016
130378,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130382,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,22/02/2016
130386,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,24/09/2016
130390,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,24/02/2017
130391,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,ML,23/02/2018
130398,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
130405,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130406,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130408,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130409,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,15/05/2018
130411,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,27/08/2017
130423,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
130424,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,11/12/2017
130425,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,ML,06/05/2017
130435,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,29/01/2017
130437,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130440,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
130441,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,16/06/2017
130442,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,12/09/2018
130443,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130449,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130450,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130452,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130455,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,04/04/2018
130456,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130461,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
130463,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130464,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,03/02/2017
130466,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,17/07/2018
130469,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,25/11/2018
130470,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130473,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,28/05/2018
130477,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,11/10/2016
130483,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130485,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130493,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130494,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130498,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,04/07/2018
130502,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130509,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130510,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130512,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130514,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130517,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,20/06/2016
130518,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130523,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130531,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130532,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130533,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130534,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,23/10/2018
130535,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,03/05/2017
130542,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130546,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130548,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130559,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,03/04/2017
130562,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,FF,01/10/2016
130565,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,15/08/2016
130571,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,12/03/2018
130572,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130573,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,ML,02/03/2017
130587,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,16/08/2017
130592,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,20/11/2017
130593,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
130594,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130595,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,01/02/2017
130602,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,28/03/2018
130619,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130624,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,19/11/2016
130626,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130627,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,03/07/2017
130630,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130635,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130645,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130651,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130654,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,31/10/2018
130661,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,17/07/2016
130677,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130684,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,AD,21/08/2016
130685,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130687,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130692,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130694,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130695,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
130696,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130697,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130699,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130702,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
130706,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,14/09/2016
130709,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130710,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
130713,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130718,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130723,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130724,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130727,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130737,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,03/11/2017
130739,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
130746,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130748,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,AD,11/07/2017
130750,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130758,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,27/10/2018
130763,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,18/10/2018
130767,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
130768,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130770,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130774,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130783,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130789,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
130790,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,AD,06/12/2017
130791,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130794,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130795,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130798,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130799,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130804,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,03/07/2016
130805,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
130807,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,31/03/2017
130810,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130821,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
130822,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130824,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,01/04/2018
130825,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,19/05/2016
130826,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,08/10/2016
130832,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,15/11/2017
130841,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,21/07/2018
130846,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,03/10/2018
130847,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130853,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
130858,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
130860,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130864,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130870,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
130871,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130878,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130881,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130889,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130890,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130894,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130899,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130901,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,20/02/2018
130904,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,07/09/2016
130905,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130907,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130908,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130913,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,21/11/2018
130916,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
130920,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130921,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,09/10/2016
130927,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,FF,08/11/2016
130928,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130930,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130931,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,07/04/2018
130942,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130949,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130951,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130955,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130959,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,08/11/2017
130960,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130963,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130964,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
130966,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,05/12/2016
130982,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130985,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,26/07/2018
130989,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130990,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130991,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
130994,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
130996,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,15/02/2018
131001,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,26/08/2016
131003,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,06/02/2017
131005,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,FF,13/08/2016
131006,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
131007,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
131009,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,FF,20/11/2017
131015,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,29/07/2018
131018,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
131022,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,03/10/2018
131024,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,FF,06/02/2016
